,Unnamed: 0,Date,User,Tweet,Label,Unnamed: 4,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1
799,575,2021-12-30 17:19:00+00:00,on4thi,@JJKMingguk tq pdip,0,,575,464,64,,,
800,576,2021-12-30 17:14:55+00:00,beritasampit_id,"#BeritaSampit
Survei Tunjukkan Elektabilitas PDIP dan Gerindra Unggul Akhir 2021 https://t.co/ah4X1jI156 JAKARTA - Survei Indometer menunjukkan elektabilitas dua partai politik utama di kubu Peme... https://t.co/pqnOSKiFDX",0,,576,465,65,,,
801,577,2021-12-30 17:13:14+00:00,sahat1062,"@democrazymedia Puan ???? 
No Puan !!! si manusia arogan dan licik
@PDI_Perjuangan 
@jokowi",1,,577,466,66,,,
802,578,2021-12-30 16:57:56+00:00,PakKumi93921831,"@keuangannews_id Ga usah,biar nanti warga aja yg nangkep,trus potong lidahnya,biar ga ngoceh sama @KPK_RI siapa saja bangsat2 yg melindungi masiku! Tanggung bgt gobloknya.
Statement tergoblok sepanjang sejarah
Nangkep org harus nunggu virus pulkam dulu.
Woi @PDI_Perjuangan @PDemokrat",1,,578,467,67,,,
803,579,2021-12-30 16:57:30+00:00,Johnrubyanto,"@Naaoolll @PDI_Perjuangan Saya terima tantangannya 
Tenggelamkan partai korup",1,,579,468,68,,,
804,580,2021-12-30 16:57:13+00:00,sumbertangkil,@putragwicaksono @sbyfess Kan pak sanusi melok pdip?,0,,580,469,69,,,
805,581,2021-12-30 16:51:38+00:00,thirdhaitanis,@boonyaao Pdip,0,,581,470,70,,,
806,582,2021-12-30 16:49:42+00:00,jaemspriinkle,@fullsunnybri9ht @nctzenbase winwin pdip yang mana busettt HAHAHAHS,0,,582,471,71,,,
807,583,2021-12-30 16:47:46+00:00,arvemedes,@DNDLlON @VKTHR95 LO ADEK ANJIR TOLONG LAH SAYA INI LAGI MODE BANTENG PDIP SENGGOL BACOK https://t.co/A85p2R1p16,1,,583,472,72,,,
808,584,2021-12-30 16:43:50+00:00,fullsunnybri9ht,"@nctzenbase winwin PDIP, winwin Jokowi, winwin Kumon",0,,584,473,73,,,
809,585,2021-12-30 16:40:38+00:00,SeptianNurfaja8,"Ditargetkan Selesai Bulan Juni, PDIP Kota Cirebon Bangun Kantor DPC

https://t.co/XijQjwrrbH

#PDIPerjuangan
#PDIPerjuanganJabar
#SolidBergerak",0,,585,474,74,,,
810,586,2021-12-30 16:38:53+00:00,Jonbonjoni2,"@NataliusPigai2 KaLu gaNjar yg lbh cerdas dr jokowi saja ditolak orang papua, berarti kemenangan jokowi(petugas pdip) di papua palsu",1,,586,475,75,,,
811,587,2021-12-30 16:36:47+00:00,SeptianNurfaja8,"Anggota Komisi II DPR-RI Dapil Jabar II Fraksi PDIP, Yadi Srimulyadi mendistribusikan ribuan paket beras bagi struktur partai dan masyarakat di wilayahnya.

https://t.co/Vrclh4F0ic",0,,587,476,76,,,
812,588,2021-12-30 16:29:10+00:00,menang2024,@democrazymedia Survei abal abal. Dan dibayar. Biar tinggi. Padahal rekayasa. Tunggu 2024 kita tenggelamkan biar musnah dimuka bumi nkri. pdip kanker bagi demokrasi indonesia..curang. manipulasi. Korupsi. Rekayasa.  Provokator . Dungu .semua terkumpul di pdip. Yg tau hny jualan wong cilik,1,,588,477,77,,,
813,589,2021-12-30 16:28:43+00:00,BantengGirl,"Ditargetkan Selesai Bulan Juni, PDIP Kota Cirebon Bangun Kantor DPC

https://t.co/oI5DAe4NQA

#PDIPerjuangan #PDIPerjuanganJabar #PDIPerjuanganPurwakarta #JabarBangkit2024",0,,589,478,78,,,
814,590,2021-12-30 16:20:18+00:00,scsuroso,"@Pakde688668 @Fahrihamzah @yunartowijaya @Giring_Ganesha @aniesbaswedan Apa yg salah dengan indentitas islam?,itu pkb  bw identitas  nu nya,, pdip dgn identitas sukarnonya,,",0,,590,479,79,,,
815,591,2021-12-30 16:17:00+00:00,jawapos,"Survei Parpol, Papan Atas Masih PDIP-Gerindra, Tengah Diwarnai PSI https://t.co/MOVrKBehxp",0,,591,480,80,,,
816,592,2021-12-30 16:14:44+00:00,gembong_warsono,Daftar Serangan PDIP ke Formula E: dari Interpelasi hingga Ancam Lapor Bareskrim - Metro https://t.co/eavoMwR8OO https://t.co/zaech8ybgO,0,,592,481,81,,,
817,593,2021-12-30 16:13:53+00:00,mcdkaepci,"@boonyaao enggaaa wkwk, sekarang lucuk kaya pdip",0,,593,482,82,,,
818,594,2021-12-30 16:09:15+00:00,Wah76311930Asep,@__RismaWidiono_ @PDI_Perjuangan @ganjarpranowo Ada,0,,594,483,83,,,
819,595,2021-12-30 16:08:50+00:00,SilentM00524125,"Plot twistnya anies ke pdip, kadrun bingung ��",1,,595,484,84,,,
820,596,2021-12-30 16:04:37+00:00,ptrbskr,@bubblypleased Moncong logo pdip,0,,596,485,85,,,
821,597,2021-12-30 15:59:41+00:00,adtyputrprat,@_Deeznut33 Asetmu merah tandanya kamu pdip bukan pkb,0,,597,486,86,,,
822,598,2021-12-30 15:57:02+00:00,gatotsuhiro,Taufik Gerindra Dukung Ancol untuk Formula E dan Sindir Politikus PDIP https://t.co/kSmGJB5IYz,0,,598,487,87,,,
823,599,2021-12-30 15:56:46+00:00,Ajistokan1,@ChusnulCh__ @PDI_Perjuangan Bravo Pa Ganjar.,0,,599,488,88,,,
824,600,2021-12-30 15:53:51+00:00,itualami,"@ChusnulCh__ @PDI_Perjuangan Tak peduli siapa presidennya, Ganjar, Puan, Prabowo

Asalkan mnrapkan ekonomi konstitusi:
-Tiap2 warga negara berhak atas pekerjaan.. 
-Bumi, air dan kekayaan yang terkandung  dipergunakan..kemakmuran rakyat
-Mencerdaskan kehidupan bangsa 

Apa mungkin? mereka tidak pernah bahas.",0,,600,489,89,,,
825,601,2021-12-30 15:49:08+00:00,PDI_Perjuangan,"Dalam meningkatkan kerja nyata partai untuk Indonesia, PDI Perjuangan hadir untuk memberikan berbagai Informasi melalui platform digital.

Jangan lupa Follow, Like, Comment, Share &amp; Subscribe akun Website dan Media Sosial Official PDI Perjuangan.

#PDIPerjuangan
#SolidBergerak https://t.co/Z64RRUsYHo",0,,601,490,90,,,
826,602,2021-12-30 15:48:03+00:00,sergiofaustino1,@Ruwahel @NataliusPigai2 @PDI_Perjuangan Jangan bawa bawa papua bang.,0,,602,491,91,,,
827,603,2021-12-30 15:43:28+00:00,jihanseptyani17,"Ditargetkan Selesai Bulan Juni, PDIP Kota Cirebon Bangun Kantor DPC https://t.co/t4tdeTLs36",0,,603,492,92,,,
828,604,2021-12-30 15:39:54+00:00,jihanseptyani17,"Ditargetkan Selesai Bulan Juni, PDIP Kota Cirebon Bangun Kantor DPC
#PDIPerjuangan
#PDIPerjuanganJabar
#PDIPerjuanganKotaCirebon
#SolidBergerak
 https://t.co/t4tdeTLs36",0,,604,493,93,,,
829,605,2021-12-30 15:38:59+00:00,truck_indonesia,@NewOpang @Rintart_bluhers @KakekHalal Jangan cuma PDIP dong.  Coba punya Demokrat di rilis dan keluarga Cendana jg�.  Kalau punya taring harus di keluarin semua jangan berat sebelah,0,,605,494,94,,,
830,606,2021-12-30 15:25:03+00:00,msipang08,@OposisiCerdas Sejatinya PDIP hanya sekumpulan penjahat Demokrasi apa yg keluar dr moncongnya tidak untuk masyarakat luas,0,,606,495,95,,,
831,607,2021-12-30 15:24:59+00:00,MohArifWidarto,@democrazymedia Ternyata sudah bukan faktor Megawati lagi melainkan jokowi ya yang bikin PDIP bakal juara.,0,,607,496,96,,,
832,608,2021-12-30 15:23:52+00:00,FaktawartaC,@democrazymedia Sekaligus uji ketika presiden wakil presiden dari Pdip sesungguhnya krn sama-sama dari Pdip,0,,608,497,97,,,
833,609,2021-12-30 15:23:42+00:00,onomsalam2pas,"Rocky Gerung: Ajaib Survei Elektabilitas PDIP Tinggi, Padahal Banyak Koruptornya https://t.co/4J7xXQnkxp
Covid-19
Kamis 30 Desember 2021
Udah 4.262.540
144.088 Meninggal
Raya
Bakar
Dirumah
Tahun 2022
Bismillah 2022
Maljum
Malam Jumat
#RakyatDikhianatiPDIP
#RakyatDikhianatiPDIP https://t.co/3SW3OxaWg7",0,,609,498,98,,,
834,610,2021-12-30 15:23:32+00:00,Gunarso19799575,@ChusnulCh__ @Maya83206301 @PDI_Perjuangan ���,0,,610,499,99,,,
835,611,2020-12-30 04:00:28+00:00,harryf1453,"@marlina_idha @aniesbaswedan Anies for RI-1 2024 ���
#JakartaJuaraMelulu https://t.co/H8UsEgUEdk",0,,611,500,0,0,,
836,612,2020-12-30 14:20:46+00:00,mns_biasa99,@akantale @AntonStefanus @DavidWijaya82 @aniesbaswedan Ho'oh,0,,612,501,1,1,,
837,613,2020-12-30 11:41:53+00:00,biggerstop,@RAISYAELBIX1 @SAZALY20 @TuanTak39090106 @Bengkeltanah2 @anto_winarno @Aku09554509 @Surosobe @progjo @_Biiilan @demokrasicoid @aniesbaswedan @sahaL_AS @Dennysiregar7 @permadiaktivis1 @Ch_Chotlmah @WagimanDeep_212 @NajwaShihab @GunRomli @ganjarpranowo @ridwankamil @prabowo @jokowi @retno_setyowat @AntoniRaja @TsamaraDKI @fadjroeL @susipudjiastuti @kopinagih @tempodotco @BIN_Official @DivHumas_Polri @Puspen_TNI @Kodam_Jaya @mohmahfudmd @ag865ok @KaUdrun @GeneralMoeldoko @FerdinandHaean3 @fadlizon @KPAI_official @ustadtengkuzul @msaid_didu @TyasZain @hnurwahid intip2 ae...����,0,,613,502,2,2,,
838,614,2020-12-30 06:48:32+00:00,AngkringanPusat,@Caplak @H4l1mun_D1n61n @KakekHalal @aniesbaswedan looser,0,,614,503,3,3,,
839,615,2020-12-29 19:56:40+00:00,Whibie_Ibe,"@NSRisca @ndablekngenoh @antipati88 @meriana_anni @kompascom @aniesbaswedan Hahahhahahaaa ���
Cocok ���",0,,615,504,4,4,,
840,616,2020-12-29 13:56:50+00:00,TangguhChairil,"On December 29, @DKIJakarta Governor @aniesbaswedan announced that he had recovered from #COVID19, after one month of independent isolation at the Governor's official residence in Taman Suropati, Central Jakarta since December 1.

https://t.co/cdgyiXNYMo",0,,616,505,5,5,,
841,617,2020-12-30 06:27:47+00:00,afif_lmg,@Anwar_Gjr @aniesbaswedan @fadlizon Hahaha....Top�,0,,617,506,6,6,,
842,618,2020-12-29 23:34:42+00:00,sumadiseloguno,Inshaalloh 2024 Anies Baswedan  RI1. https://t.co/DvNFxm8yVO,0,,618,507,7,7,,
843,619,2020-12-30 05:29:17+00:00,conan_idn,"DKI Raih Indeks Pembangunan Manusia Tertinggi, Netizen Minta Anies Baswedan Bersedia Dicalonkan Presiden 2024 https://t.co/Z0R9HBKUEA",0,,619,508,8,8,,
844,620,2020-12-30 03:14:34+00:00,tatakujiyati,"Peta jaringan utilitas sudah jadi, proyek penataan Sarana Jaringan Utilitas Terpadu juga sudah dimulai. Akan makan waktu lama pasti. Yg belum masuk dlm rencana jgn kecewa, nanti akan ada saatnya ditata. Perubahan besar telah dimulai, mari kita dukung.

Terimakasih Anies Baswedan.",0,,620,509,9,9,,
845,621,2020-12-30 00:22:35+00:00,BeloSuki,@lanthinggaming @Andreas_AdyM @aniesbaswedan @musniumar Bang Anies Baswedan....,0,,621,510,10,10,,
846,622,2020-12-29 23:02:39+00:00,AdnandLubis1,GUBERNUR INDONESIA ANIES BASWEDAN ITU MEMANG HEBAT.. SATU SATUNYA DI DUNIA GUBERNUR PUNYA BAWAHAN MENTERI SOSIAL JAKARTA....,0,,622,511,11,11,,
847,623,2020-12-30 01:00:50+00:00,widipamungkas84,"Pak Anies Baswedan is a #TrueLeader

#AniesMendunia https://t.co/wiDs51Ys3f",0,,623,512,12,12,,
848,624,2020-12-30 22:17:54+00:00,merapiindah10,"SHUBHANALLAH
Ternyata KEPEMIMPINAN  ANIES BASWEDAN YANG SANGAT ARIF, BIJAKSANA JUGA CERDAS, PENUH DENGAN  PRESTASI KEBAIKAN, tidak hanya di rasakan sebagai berkah oleh warga DKI ,tapi juga beliau di cintai oleh seluruh  INDONESIA, BAHKAN HARUM NAMA BELIAU MENEMBUS INTERNASIONAL. https://t.co/putw0VYY6W",0,,624,513,13,13,,
849,625,2020-12-29 13:15:17+00:00,RagilHr,@Mdy_Asmara1701 @aniesbaswedan Alhamdulillah Allah SWT telah sembuhkan pak Anies Baswedan,0,,625,514,14,14,,
850,626,2020-12-30 20:33:51+00:00,HandakaPrasety2,Tapi anies baswedan gubernur dki dgn semangat terus nyumbang fpi. https://t.co/4sW3LpAsL8,0,,626,515,15,15,,
851,627,2020-12-30 04:46:48+00:00,SWEETAL154,"Katanya kemarin bisa menjadi ancaman pak Anies Baswedan. Eh,,,ternyata kena sentil juga� https://t.co/Ep0oXxHlAr",0,,627,516,16,16,,
852,628,2020-12-30 03:21:59+00:00,bene_dion,"Sandiago Uno di podcast-nya dengan bintang tamu Bang @pandji;

Bro, gue nonton lho Partikelir. Dipaksa Anies Baswedan.

���",0,,628,517,17,17,,
853,629,2020-12-30 04:33:35+00:00,detikcom,"Wagub DKI Jakarta Ahmad Riza Patria mengungkapkan, Gubernur Anies Baswedan telah dinyatakan negatif virus Corona. Namun Riza belum memastikan kapan Anies dapat kembali berkantor ke Balai Kota DKI.

#aniesbaswedan  https://t.co/BbCkiO7fSo",0,,629,518,18,18,,
854,630,2020-12-30 21:27:39+00:00,Sancica209,@aniesbaswedan Good bener,0,,630,519,19,19,,
855,631,2020-12-30 10:54:29+00:00,Paridjundullah,@DKIJakarta @aniesbaswedan @JSCLounge @BangAriza @dinkesJKT @labkesda_dki Rem darurat please,0,,631,520,20,20,,
856,632,2020-12-30 02:42:15+00:00,KhossaghiRobi,@CangBaimGL_NKRI @aniesbaswedan Move On bi,0,,632,521,21,21,,
857,633,2020-12-30 02:41:48+00:00,KhossaghiRobi,@SutanBatuah__ @KawuloA64321996 @aniesbaswedan Move On jing,0,,633,522,22,22,,
858,634,2020-12-29 15:11:54+00:00,AlifalMustofa7,@DKIJakarta @aniesbaswedan @BangAriza @JSCLounge @BappedaDKI Good job goodbernur,0,,634,523,23,23,,
859,635,2020-12-30 04:11:58+00:00,Adjiesupergates,@Hilmi28 @aniesbaswedan @yusufmansurnew @aagym @syekhalijaber Amen,0,,635,524,24,24,,
860,636,2020-12-29 23:44:36+00:00,JoburgBianco,@MardaniAliSera @Yusuf_Mansur @aniesbaswedan @saidaqil @aagym Aaaaamiiiiin....,0,,636,525,25,25,,
861,637,2020-12-30 15:33:05+00:00,AhmadNorMaulana,"Anies Baswedan Back in Action, Sudah Sembuh Dari COVID-19 https://t.co/6rLawpWhsL https://t.co/ZQJvVaU7DN",0,,637,526,26,26,,
862,638,2020-12-29 15:36:04+00:00,dailymateradio,Kinerja Anies Baswedan Tangani Polusi Belum Memuaskan https://t.co/Om6OGsWroQ #daerah dan kita masih banyak punya berita menarik lainnya di situs https://t.co/xeLAFysKe2 https://t.co/VDxoMmZzon,0,,638,527,27,27,,
863,639,2020-12-30 01:21:02+00:00,teendernesy,anies baswedan 2.0 https://t.co/o8jprJtWgs,0,,639,528,28,28,,
864,640,2020-12-30 00:51:13+00:00,ne_deteur,"@ardianTaka @UmarHasibuan75 @fadlizon Justru itu bagus untuk menunjukkan budaya intelektualitas di NU. Lawan berdebat itu adalah kawan dalam berfikir, seperti main bulutangkis, lawan main itu adalah teman dalam olahraga (dikutip dari Anies Baswedan)",0,,640,529,29,29,,
865,641,2020-12-30 03:02:58+00:00,kecapiii,Hanya Bu Risma yang bisa menghancurkan seorang Anies Baswedan. https://t.co/z4TNNPbewd,0,,641,530,30,30,,
866,642,2020-12-30 12:35:22+00:00,Daniel_ckung,Target selanjutnya anies baswedan akan ada pembusukan masif..... Akhirnya semua rencana taipan lancar.,1,,642,531,31,31,,
867,643,2020-12-30 10:36:01+00:00,Lahilapagi,Yaahh.. kalau FPI dibubarin Anies Baswedan merangkul siapa dong untuk pemilu2 selanjutnya??? :(,1,,643,532,32,32,,
868,644,2020-12-30 09:15:07+00:00,radiorpblksony,"Dari sekutu terbesar golongan kanan-nya Prabowo dkk dan kaum ultra fundamentalis, sekarang jadi pesakitan dan musuh 'bersama'

Bravo politik, bravo buat Prabowo, Anies Baswedan dan Sandiaga Uno! https://t.co/FE2i7M97YD",1,,644,533,33,33,,
869,645,2020-12-29 22:44:33+00:00,secon_civil,"Aksi blusukan keciliwung.

tiba2 menghasilkan ancaman bagi anies baswedan.

memang edan blusukan zaman sekarang, bukan untuk menangani atau menyelesaikan masalah ditempat2 yg di blusukinya tapi justru jadi ancaman.

Entah apa yg merasukimu.",1,,645,534,34,34,,
870,646,2020-12-30 02:25:10+00:00,difa_ahmad,"SIBUK SEKALI YAA MENGURUS ANIES BASWEDAN,,HABIB RIZIQ, BAGAIMANA DGN KASUS PARA KORUPTOR MENTERI PARA KORUPTOR YG KABUR SAMPE SEKARANG DAN JIWASRAYA DAN LAIN2NYA??",0,,646,535,35,35,,
871,647,2020-12-30 16:23:09+00:00,Penontonpoliti1,"ANIES BASWEDAN MERANA SEKSRANG, FADLIZON TAK AKAN KOAR KOAR LAGI, ROKI GERUNG SEKARANG NYINYIR TERUS, IBARAT ANJING MENGONGGONG BANYAK ITU BERTANDA TAK MENGIGIT, 
MASA RG YAKIN SEKALI BHW GIBRAN TRLBT KORUPSI BANSOS????? https://t.co/E22Ingub7Q",1,,647,536,36,36,,
872,648,2020-12-29 10:11:25+00:00,JengKanq,Alhamdulillah... Anies Baswedan Sudah Negatif Covid-19 https://t.co/cg4fXsGsP8,0,,648,537,37,37,,
873,649,2020-12-29 23:15:50+00:00,RaidisW,Alhamdulillah pak Anies Baswedan Sembuh dari Covid-19 | Megapolitan - https://t.co/2uYvRNKwTa https://t.co/Xp2GLSws7J,0,,649,538,38,38,,
874,650,2020-12-30 12:04:21+00:00,ErvianKoto,"High rise
https://t.co/x9Kc98XT8D
#canon #canonphotography #canonnews #Photos #photo #photography #photographer #jakarta #DKIJakarta @aniesbaswedan #follobackinstantly #camera #Photoshoot #PhotoMode  #canonusa #Indonesia https://t.co/jynIgjbIxB",0,,650,539,39,39,,
875,651,2020-12-30 00:52:22+00:00,Iman_n_Amal,@Toperendusara1 @DKIJakarta @aniesbaswedan Suee�,0,,651,540,40,40,,
876,652,2020-12-30 14:28:00+00:00,Mdy_Asmara1701,"Republik ini didirikan tidak untuk melindungi minoritas, 

Republik ini didirikan tidak untuk melindungi mayoritas,

Republik ini didirikan untuk melindungi setiap anak bangsa ~ @aniesbaswedan https://t.co/I4nJXqDl02",0,,652,541,41,41,,
877,653,2020-12-29 19:20:30+00:00,francmohede,Selamat kembali bertugas Masgub @aniesbaswedan Semoga pandemi bisa terus terkontrol di akhir 2020 hingga pembukaan 2021. Bantaran2 kali dan saluran2 air juga makin terjaga kebersihannya.,0,,653,542,42,42,,
878,654,2020-12-29 15:19:29+00:00,ArizaPatria,"Pak Gub @aniesbaswedan hari ini sudah dinyatakan negatif COVID-19. Alhamdulillahirabbil alamiin. Kami sekeluarga sangat bersyukur pada Allah Swt. Kami doakan juga teman2 semua selalu sehat bahagia, dan saudara2 kita yg saat ini sakit segera sembuh. Amiin. Video: @tvOneNews https://t.co/IKRAXPH6Hs",0,,654,543,43,43,,
879,655,2020-12-30 00:24:24+00:00,marlina_idha,"Assalamualaikum teman, selamat pagi dan semangat pagi, semoga cahaya Allah selalu bersama dengan kita di sepanjang hari ini, ya.

Semangat pagi pak @aniesbaswedan dan selamat bekerja kembali ��
�@udinnews https://t.co/oGOnWOAKG7",0,,655,544,44,44,,
880,656,2020-12-30 23:33:13+00:00,RadarKorupsi,"Pagi pak Ahok @basuki_btp gimana ceritanya DKI beli tanah milik sndiri, waktu anda jadi Gub DKI ? terus berapa sisa yang dimaksud oleh Kartini Muljadi ? Mohon penjelasan terimakasih. 

cc @KPK_RI @PPATK @bpkri 
@DKIJakarta pak @aniesbaswedan pak @BangAriza dan Bpk @Jokowi https://t.co/iaee3CIVWy",0,,656,545,45,45,,
881,657,2020-12-30 11:58:54+00:00,idayu_wien,"Cuma bbrpa pihak yg langsung menentang reklamasi di pantai Jakarta, suatu rencana gila (dan menjajah) china xi plus oligarki cuan.

Salahsatunya: IB-HRS dan FPI !

Paham kan jika ada dendam kesumat pada Anies Baswedan (yg stop reklamasi) &amp; IB-HRS/FPI.

#FPI_FrontPejuangIslam",1,,657,546,46,46,,
882,658,2020-12-30 18:29:34+00:00,SaryanPrakoso,"Anak dan mantu sudah kasih tempat. Lalu gangguin jakarta untuk ganggu anies. Kurang kerjaan banget loh PDIP ini.

Aksi Blusukan Risma Ancaman Bagi Elektabilitas Anies Baswedan https://t.co/6mAMGNWtGk",1,,658,547,47,47,,
883,659,2020-12-30 03:10:29+00:00,rizzz_oky17,"@gatse8 Anies Baswedan juga ulil amri Jakarta, tapi mereka bully habis-habisan...kaum abu jahal ya gitu.",1,,659,548,48,48,,
884,660,2020-12-29 08:11:34+00:00,JengKanq,"Jakarta International Stadium, Mimpi Warga Jakarta Yang Diwujudkan Gubernur Anies Baswedan https://t.co/BtA65QP3va",0,,660,549,49,49,,
885,661,2020-12-30 00:38:31+00:00,WartaNusaId,"Anies Baswedan Sembuh dari Covid-19, Sementara Aa Gym dan Syekh Ali Jaber Positif Covid-19 https://t.co/CwFvkyl1vc",0,,661,550,50,50,,
886,662,2020-12-29 23:57:50+00:00,edunewsid,Survei SMRC: 37 Persen Pendukung PKS Dukung Anies Baswedan https://t.co/KbNecgReeu,0,,662,551,51,51,,
887,663,2020-12-30 03:37:34+00:00,idtodayco,"Kerap Dibandingkan, Pengamat: Publik Nilai Risma Antitesis Anies Baswedan https://t.co/P7kDglB0PL",0,,663,552,52,52,,
888,664,2020-12-29 15:30:08+00:00,KangMaman204,"Konflik Perekrutan FKDM Kecamatan se-Jakarta Utara Diadukan ke Gubernur Anies Baswedan
 https://t.co/SqJdCwtnfK",0,,664,553,53,53,,
889,665,2020-12-29 22:06:05+00:00,dailymateradio,Anies Baswedan Negatif Corona Setelah Hampir Sebulan https://t.co/EeWM0ME0zt #news dan tahukah kamu kita juga punya berita menarik lainnya di situs https://t.co/xeLAFysKe2 https://t.co/J71o6Bd6bh,0,,665,554,54,54,,
890,666,2020-12-30 06:11:44+00:00,shardi7070,"@marlina_idha @aniesbaswedan @udinnews Tetep sehat2, Pak Anies Baswedan. Bravo !.",0,,666,555,55,55,,
891,667,2020-12-30 03:50:02+00:00,Genpi_Co,Partai Keadilan Sejahtera (PKS) disarankan mengusung Anies Baswedan pada Pilpres 2024 mendatang. #AniesBaswedan https://t.co/5VWKIQYruu,0,,667,556,56,56,,
892,668,2020-12-30 03:20:01+00:00,Genpi_Co,Pengamat politik Dedi Kurnia Syah menyarankan Anies Baswedan mulai melakukan penjajakan. #Aniesbaswedan https://t.co/YBDIIXg1ge,0,,668,557,57,57,,
893,669,2020-12-30 14:41:47+00:00,juang_marhaen,"Saatnya menelisik rekam jejak para tokoh dalam berorganisasi ketika masih Mahasiswa, mereka lebih memilih organisasi / lembaga yang berazaskan Pancasila atau azas yang lainnya? 
1. Anies Baswedan
2. Ganjar Pranowo
3. Ridwan Kamil
4. Khofifah Indar P
5. Dan lain2
@ruhutsitompul",0,,669,558,58,58,,
894,670,2020-12-30 09:07:09+00:00,ManukLondo76,Ternyata Ibu Risma mampu menyembuhkan Pak @aniesbaswedan lebih cepat dari prediksi waktu isolasi mandiri. https://t.co/QtReFuAKiD,0,,670,559,59,59,,
895,671,2020-12-29 23:17:06+00:00,DianyMarianna,"Tahun Baru gak bisa jalan-jalan?? Ya udah belanja aja yuk! Yours Step Vegasus. Bahan kulit sintetis. 
Sz: 39-43
Harga :220K
Order Now! 
 
�  081221931332

@AsoppsiOfficial @ajeng_cute16 @macan_uTara @EvythaVeyron10 @aniesbaswedan @chozin_ID #PewiraUsahaPemula https://t.co/AQ2maBHO6c",0,,671,560,60,60,,
896,672,2020-12-30 14:26:47+00:00,EmiNuryadien,"Hoodie anak.
Tersedia ukuran S,M,L.
Dari umur 3-8 tahun ya..Bahan tebel adem. Hanya 45k.
Order 2 pcs freeong khusus JABODETABEK �

#PewiraUsahaPemula @taufiqrus @AsoppsiOfficial @macan_uTara @ghanieierfan @DonAdam68 @HukumDan @infotwitwor_ @aniesbaswedan @ajeng_cute16 https://t.co/RK0NfZeKAg",0,,672,561,61,61,,
897,673,2020-12-30 03:04:00+00:00,Agusreev,"Sayang ga ada Tumbler orange,tapi walau di warna hitam klo macan ya tetep macan,ya ngga om @macan_uTara 
WA087893004977.
Khusus edisi the Jak
Salam #PewiraUsahaPemula
@AsoppsiOfficial @ajeng_cute16 @aniesbaswedan @ferdi_Orenz @Priboemi_JKT @TongSate @DKIJakarta  @Persija_Jkt https://t.co/L1lMR7Kq7S",0,,673,562,62,62,,
898,674,2020-12-30 02:12:41+00:00,DianyMarianna,"Sepatu Dragon Fly Super, memiliki kwalitas yang lebih baik dari Dragon Fly lain nya.Bahan kanvas premium. 
Sz :38-43.Pilih warna kesukaanmu. 

� 081221931332

@AsoppsiOfficial @ajeng_cute16 @macan_uTara @EvythaVeyron10 @chozin_ID @PDemokrat @aniesbaswedan #pewirausahapemula https://t.co/Qh9mx2PKSU",0,,674,563,63,63,,
899,675,2020-12-30 09:47:14+00:00,dr_koko28,"Dengan guyub rukunnya warga, jangan sampai diguyur dengan varian virus baru dari UK yang punya kemampuan menular 70% lebih cepat.

Gak kebayang efeknya.
***

Saya kepikiran merekomendasikan agar pak @jokowi &amp; pak @aniesbaswedan gunakan rem darurat sekarang hingga 2 pekan kedepan.",0,,675,564,64,64,,
900,676,2020-12-30 11:54:43+00:00,rahung,"Tuan @prabowo, @sandiuno dan paduka @aniesbaswedan pada ngumpet di mana nih? �� https://t.co/M8cKigTPpm",0,,676,565,65,65,,
